Player.Name,season,season_copy,player_name_Cal,year,defence_def_rtg,offence,defensive_score,offensive_score,player_name,offensive_ranking,defensive_ranking
zach-edey-1,2021-22,2021,zach-edey-1_2021,22,3018.74,1181.18,3009.0586,976.78186,zach-edey-1_2021-22,0,18
luka-garza-1,2019-20,2019,luka-garza-1_2019,20,2274.6,1079.56,2616.9224,970.78503,luka-garza-1_2019-20,1,147
xavier-tillman-1,2018-19,2018,xavier-tillman-1_2018,19,2608.4999999999995,1010.52,2545.4966,914.29694,xavier-tillman-1_2018-19,2,196
drew-timme-1,2020-21,2020,drew-timme-1_2020,21,1760.6699999999998,631.8000000000001,2109.6152,790.72974,drew-timme-1_2020-21,3,1283
oscar-tshiebwe-1,2021-22,2021,oscar-tshiebwe-1_2021,22,3127.34,821.1,3123.5452,783.1777,oscar-tshiebwe-1_2021-22,4,3
keegan-murray-1,2020-21,2020,keegan-murray-1_2020,21,2543.8,1208.9,2331.8594,782.70544,keegan-murray-1_2020-21,5,524
ej-liddell-1,2020-21,2020,ej-liddell-1_2020,21,2536.1000000000004,971.14,2226.6106,779.26874,ej-liddell-1_2020-21,6,814
cassius-winston-1,2018-19,2018,cassius-winston-1_2018,19,926.35,702.21,1182.638,766.93744,cassius-winston-1_2018-19,7,6798
timmy-allen-1,2021-22,2021,timmy-allen-1_2021,22,2013.62,374.68,1961.7417,751.20624,timmy-allen-1_2021-22,8,2045
jared-butler-1,2019-20,2019,jared-butler-1_2019,20,1497.2600000000002,882.1800000000001,1417.4644,743.3485,jared-butler-1_2019-20,9,5386
trevion-williams-1,2020-21,2020,trevion-williams-1_2020,21,3167.32,587.86,2920.89,742.366,trevion-williams-1_2020-21,10,31
drew-timme-1,2021-22,2021,drew-timme-1_2021,22,2130.76,763.1999999999999,2045.3602,738.2112,drew-timme-1_2021-22,11,1573
hunter-dickinson-1,2020-21,2020,hunter-dickinson-1_2020,21,2694.1200000000003,809.99,2527.93,737.41064,hunter-dickinson-1_2020-21,12,214
desmond-bane-1,2018-19,2018,desmond-bane-1_2018,19,1943.42,878.08,1809.8635,731.4255,desmond-bane-1_2018-19,13,2976
hunter-dickinson-1,2021-22,2021,hunter-dickinson-1_2021,22,2637.75,811.9199999999998,2484.8962,731.04645,hunter-dickinson-1_2021-22,14,269
sam-hauser-1,2018-19,2018,sam-hauser-1_2018,19,2386.25,860.52,2179.3977,727.19507,sam-hauser-1_2018-19,15,985
santiago-vescovi-1,2021-22,2021,santiago-vescovi-1_2021,22,1572.68,728.4699999999999,1560.5983,715.2299,santiago-vescovi-1_2021-22,16,4477
johni-broome-1,2021-22,2021,johni-broome-1_2021,22,2805.62,571.38,2673.9038,711.8158,johni-broome-1_2021-22,17,116
darius-mcghee-1,2021-22,2021,darius-mcghee-1_2021,22,1371.25,904.2,1476.4406,710.47,darius-mcghee-1_2021-22,18,5000
ryan-kalkbrenner-1,2021-22,2021,ryan-kalkbrenner-1_2021,22,1682.55,806.3,2108.703,709.4907,ryan-kalkbrenner-1_2021-22,19,1286
joel-ayayi-1,2019-20,2019,joel-ayayi-1_2019,20,1976.54,747.84,1999.9379,701.1407,joel-ayayi-1_2019-20,20,1831
skylar-mays-1,2018-19,2018,skylar-mays-1_2018,19,1772.56,708.8200000000002,1437.9817,692.638,skylar-mays-1_2018-19,21,5267
chris-duarte-1,2019-20,2019,chris-duarte-1_2019,20,1932.93,908.5,1901.2654,688.95105,chris-duarte-1_2019-20,22,2442
jalen-pickett-1,2021-22,2021,jalen-pickett-1_2021,22,2301.61,978.82,1776.4264,687.69037,jalen-pickett-1_2021-22,23,3202
jalen-wilson-1,2022-23,2022,jalen-wilson-1_2022,23,2281.04,158.79000000000002,2102.457,687.68134,jalen-wilson-1_2022-23,24,1313
sam-merrill-1,2018-19,2018,sam-merrill-1_2018,19,1314.55,855.3600000000001,1442.8601,677.643,sam-merrill-1_2018-19,25,5226
jordan-nwora-1,2018-19,2018,jordan-nwora-1_2018,19,2057.32,674.04,2181.44,675.9399,jordan-nwora-1_2018-19,26,977
jack-nunge-1,2021-22,2021,jack-nunge-1_2021,22,2327.7500000000005,635.9699999999999,2533.987,674.1891,jack-nunge-1_2021-22,27,206
jacob-gilyard-1,2020-21,2020,jacob-gilyard-1_2020,21,1402.12,680.18,1345.8751,672.8453,jacob-gilyard-1_2020-21,28,5856
jay-huff-1,2019-20,2019,jay-huff-1_2019,20,2998.4400000000005,802.0600000000001,2433.6086,669.3089,jay-huff-1_2019-20,29,337
kendric-davis-1,2020-21,2020,kendric-davis-1_2020,21,1222.2199999999998,620.12,1446.8096,665.9717,kendric-davis-1_2020-21,30,5194
justin-bean-1,2020-21,2020,justin-bean-1_2020,21,2657.08,845.7599999999999,2212.9368,665.4271,justin-bean-1_2020-21,31,864
macio-teague-1,2019-20,2019,macio-teague-1_2019,20,1227.1,703.1,1353.008,663.1665,macio-teague-1_2019-20,32,5819
kj-williams-1,2021-22,2021,kj-williams-1_2021,22,2269.4500000000003,639.6,2188.548,657.51776,kj-williams-1_2021-22,33,950
corey-kispert-1,2019-20,2019,corey-kispert-1_2019,20,1572.36,878.0099999999999,1539.4717,655.8531,corey-kispert-1_2019-20,34,4596
trent-forrest-1,2018-19,2018,trent-forrest-1_2018,19,1617.6999999999998,504.24,1743.6144,655.3108,trent-forrest-1_2018-19,35,3416
devon-dotson-1,2018-19,2018,devon-dotson-1_2018,19,1318.6,951.46,1373.8102,653.45013,devon-dotson-1_2018-19,36,5672
azuolas-tubelis-1,2021-22,2021,azuolas-tubelis-1_2021,22,2415.1600000000003,726.53,2202.344,649.3972,azuolas-tubelis-1_2021-22,37,901
walker-kessler-1,2020-21,2020,walker-kessler-1_2020,21,2907.4,886.89,2963.3176,647.0146,walker-kessler-1_2020-21,38,26
kris-murray-1,2021-22,2021,kris-murray-1_2021,22,2284.38,671.0600000000001,2118.5374,645.66254,kris-murray-1_2021-22,39,1250
colin-castleton-1,2021-22,2021,colin-castleton-1_2021,22,2590.3,641.5500000000001,2716.4917,642.77234,colin-castleton-1_2021-22,40,88
jalen-wilson-1,2021-22,2021,jalen-wilson-1_2021,22,2274.0400000000004,640.21,2155.1746,639.61365,jalen-wilson-1_2021-22,41,1093
jermaine-samuels-1,2020-21,2020,jermaine-samuels-1_2020,21,2068.01,510.6,2012.2283,631.814,jermaine-samuels-1_2020-21,42,1756
jacob-gilyard-1,2019-20,2019,jacob-gilyard-1_2019,20,1396.68,698.61,1424.314,629.1481,jacob-gilyard-1_2019-20,43,5356
keve-aluma-1,2020-21,2020,keve-aluma-1_2020,21,2169.1,661.34,2228.564,624.3989,keve-aluma-1_2020-21,44,808
logan-johnson-2,2021-22,2021,logan-johnson-2_2021,22,1868.56,611.31,1642.7991,623.7052,logan-johnson-2_2021-22,45,4010
franz-wagner-1,2019-20,2019,franz-wagner-1_2019,20,2221.54,941.29,2007.2906,622.6818,franz-wagner-1_2019-20,46,1785
tres-tinkle-1,2018-19,2018,tres-tinkle-1_2018,19,2285.56,664.51,2209.9968,618.80945,tres-tinkle-1_2018-19,47,876
jon-teske-1,2018-19,2018,jon-teske-1_2018,19,2332.6800000000003,501.51,2382.1948,618.64343,jon-teske-1_2018-19,48,419
jalen-slawson-1,2021-22,2021,jalen-slawson-1_2021,22,2538.6,586.72,2477.5952,614.7802,jalen-slawson-1_2021-22,49,275
ayo-dosunmu-1,2019-20,2019,ayo-dosunmu-1_2019,20,1761.4,745.75,1433.2223,614.59,ayo-dosunmu-1_2019-20,50,5293
tre-jones-1,2018-19,2018,tre-jones-1_2018,19,1348.96,669.1199999999999,1311.6859,613.40466,tre-jones-1_2018-19,51,6069
dwayne-sutton-1,2018-19,2018,dwayne-sutton-1_2018,19,2123.1400000000003,725.4000000000001,1765.9167,613.36676,dwayne-sutton-1_2018-19,52,3274
matt-mitchell-4,2019-20,2019,matt-mitchell-4_2019,20,1995.7,493.58,1929.939,612.9805,matt-mitchell-4_2019-20,53,2268
grayson-murphy-1,2019-20,2019,grayson-murphy-1_2019,20,2480.7000000000003,666.9,2148.5513,611.46246,grayson-murphy-1_2019-20,54,1120
armando-bacot-1,2021-22,2021,armando-bacot-1_2021,22,2588.74,482.4,3026.3157,611.247,armando-bacot-1_2021-22,55,16
micah-potter-1,2019-20,2019,micah-potter-1_2019,20,2489.32,665.5,2759.4417,604.54315,micah-potter-1_2019-20,56,70
braxton-key-1,2018-19,2018,braxton-key-1_2018,19,2028.76,433.26,2341.8298,603.6709,braxton-key-1_2018-19,57,505
connor-vanover-1,2020-21,2020,connor-vanover-1_2020,21,2290.32,48.64,2512.156,601.7957,connor-vanover-1_2020-21,58,237
colby-jones-1,2021-22,2021,colby-jones-1_2021,22,1819.3,600.0600000000001,1909.8956,600.72845,colby-jones-1_2021-22,59,2400
kendric-davis-1,2019-20,2019,kendric-davis-1_2019,20,1408.2199999999998,908.25,1374.5145,600.51886,kendric-davis-1_2019-20,60,5666
marcus-garrett-1,2019-20,2019,marcus-garrett-1_2019,20,1645.37,502.11,1618.6057,600.17694,marcus-garrett-1_2019-20,61,4158
zavier-simpson-1,2018-19,2018,zavier-simpson-1_2018,19,1442.3000000000002,508.41,1487.0295,595.3394,zavier-simpson-1_2018-19,62,4929
tylor-perry-1,2021-22,2021,tylor-perry-1_2021,22,1283.12,876.62,1333.49,595.17664,tylor-perry-1_2021-22,63,5930
cam-spencer-1,2021-22,2021,cam-spencer-1_2021,22,1439.36,813.2800000000001,1441.5726,595.1342,cam-spencer-1_2021-22,64,5237
marcus-carr-2,2019-20,2019,marcus-carr-2_2019,20,1302.7400000000002,627.64,1450.3175,593.3793,marcus-carr-2_2019-20,65,5171
jamal-shead-1,2021-22,2021,jamal-shead-1_2021,22,1117,536.5799999999999,1346.8861,592.4022,jamal-shead-1_2021-22,66,5843
kofi-cockburn-1,2020-21,2020,kofi-cockburn-1_2020,21,2771.32,600.78,2792.8105,591.88055,kofi-cockburn-1_2020-21,67,57
jalen-pickett-1,2018-19,2018,jalen-pickett-1_2018,19,1506.28,538.02,1762.7898,591.8801,jalen-pickett-1_2018-19,68,3287
jordan-ford-1,2018-19,2018,jordan-ford-1_2018,19,1116.12,738.65,1257.1326,588.7426,jordan-ford-1_2018-19,69,6380
david-roddy-1,2020-21,2020,david-roddy-1_2020,21,2460.8,911.31,2369.1282,587.5259,david-roddy-1_2020-21,70,444
baylor-scheierman-1,2021-22,2021,baylor-scheierman-1_2021,22,2558.12,632.5799999999999,2254.5452,586.77545,baylor-scheierman-1_2021-22,71,722
kaleb-wesson-1,2018-19,2018,kaleb-wesson-1_2018,19,2688.68,664.1999999999999,2235.7742,586.11096,kaleb-wesson-1_2018-19,72,777
collin-gillespie-1,2019-20,2019,collin-gillespie-1_2019,20,1202.56,491.36000000000007,1328.9075,586.0381,collin-gillespie-1_2019-20,73,5962
payton-pritchard-1,2018-19,2018,payton-pritchard-1_2018,19,1446.25,985.68,1450.6123,584.9616,payton-pritchard-1_2018-19,74,5167
anton-watson-1,2021-22,2021,anton-watson-1_2021,22,1950.7,643.28,2039.1863,584.8686,anton-watson-1_2021-22,75,1613
joe-wieskamp-1,2019-20,2019,joe-wieskamp-1_2019,20,2161.64,677.0400000000001,1894.0563,584.70386,joe-wieskamp-1_2019-20,76,2489
collin-gillespie-1,2020-21,2020,collin-gillespie-1_2020,21,1390.15,785.68,1246.7904,582.83966,collin-gillespie-1_2020-21,77,6451
armando-bacot-1,2020-21,2020,armando-bacot-1_2020,21,3302.65,697.7600000000001,2778.2651,581.88495,armando-bacot-1_2020-21,78,64
cameron-krutwig-1,2018-19,2018,cameron-krutwig-1_2018,19,2742.3100000000004,624.8,2523.0322,581.41174,cameron-krutwig-1_2018-19,79,222
tyrese-haliburton-1,2018-19,2018,tyrese-haliburton-1_2018,19,1900.06,734.7599999999999,1695.7499,578.2115,tyrese-haliburton-1_2018-19,80,3692
adam-flagler-1,2021-22,2021,adam-flagler-1_2021,22,1079.11,614.64,1030.5012,575.36896,adam-flagler-1_2021-22,81,7452
adama-sanogo-1,2021-22,2021,adama-sanogo-1_2021,22,2322.8,729.3,2376.4666,574.6695,adama-sanogo-1_2021-22,82,430
kyler-edwards-1,2020-21,2020,kyler-edwards-1_2020,21,1778.9199999999998,624.72,1711.4542,572.31384,kyler-edwards-1_2020-21,83,3608
tyger-campbell-1,2021-22,2021,tyger-campbell-1_2021,22,1002.16,552.6899999999999,1093.1313,571.1317,tyger-campbell-1_2021-22,84,7239
elijah-hughes-1,2018-19,2018,elijah-hughes-1_2018,19,1696.2,665.03,1704.7347,571.1116,elijah-hughes-1_2018-19,85,3650
matthew-hurt-1,2019-20,2019,matthew-hurt-1_2019,20,2079.3500000000004,801.9,1881.8142,570.7373,matthew-hurt-1_2019-20,86,2552
alex-barcello-1,2020-21,2020,alex-barcello-1_2020,21,1382.05,623.7,1472.0586,570.71216,alex-barcello-1_2020-21,87,5031
matthew-mayer-1,2020-21,2020,matthew-mayer-1_2020,21,2262.51,454.0100000000001,2130.148,568.46094,matthew-mayer-1_2020-21,88,1197
taze-moore-1,2020-21,2020,taze-moore-1_2020,21,1538.9,606.3,1624.3201,567.2542,taze-moore-1_2020-21,89,4118
anthony-lamb-2,2018-19,2018,anthony-lamb-2_2018,19,2212.22,506.24,2395.5127,566.6096,anthony-lamb-2_2018-19,90,393
jordan-goodwin-1,2019-20,2019,jordan-goodwin-1_2019,20,2840.71,605.1700000000001,2419.4849,564.5538,jordan-goodwin-1_2019-20,91,357
jack-nunge-1,2020-21,2020,jack-nunge-1_2020,21,2531.98,683.55,2494.493,562.75116,jack-nunge-1_2020-21,92,256
davion-mitchell-1,2019-20,2019,davion-mitchell-1_2019,20,1155.3,830.22,1227.3024,561.9769,davion-mitchell-1_2019-20,93,6551
brady-manek-1,2018-19,2018,brady-manek-1_2018,19,1923.28,655.32,1975.5022,561.24646,brady-manek-1_2018-19,94,1968
marcus-zegarowski-1,2019-20,2019,marcus-zegarowski-1_2019,20,1292.59,630.99,1332.069,559.14746,marcus-zegarowski-1_2019-20,95,5937
miles-mcbride-1,2019-20,2019,miles-mcbride-1_2019,20,1323.2399999999998,801.8000000000001,1432.7267,557.2032,miles-mcbride-1_2019-20,96,5296
matt-bradley-1,2021-22,2021,matt-bradley-1_2021,22,1537.92,413.91,1738.8704,557.17126,matt-bradley-1_2021-22,97,3450
anthony-cowan-1,2018-19,2018,anthony-cowan-1_2018,19,1178.02,703.0799999999999,1302.6106,556.96533,anthony-cowan-1_2018-19,98,6117
drew-peterson-1,2021-22,2021,drew-peterson-1_2021,22,1865.8,509.58,1900.3431,556.3073,drew-peterson-1_2021-22,99,2448
darius-days-1,2020-21,2020,darius-days-1_2020,21,2229.88,589.58,2248.1624,556.2908,darius-days-1_2020-21,100,745
colin-castleton-1,2020-21,2020,colin-castleton-1_2020,21,2825.5200000000004,538.36,2357.104,555.7074,colin-castleton-1_2020-21,101,468
isaiah-whaley-1,2020-21,2020,isaiah-whaley-1_2020,21,1593.5100000000002,479.9599999999999,1961.0964,554.21204,isaiah-whaley-1_2020-21,102,2050
ochai-agbaji-1,2019-20,2019,ochai-agbaji-1_2019,20,1183.87,564.81,1425.3434,553.26733,ochai-agbaji-1_2019-20,103,5352
deandre-williams-1,2020-21,2020,deandre-williams-1_2020,21,1871.16,368.25,2042.125,552.7113,deandre-williams-1_2020-21,104,1588
drew-timme-1,2019-20,2019,drew-timme-1_2019,20,2029.84,819,2170.8716,552.34436,drew-timme-1_2019-20,105,1018
malachi-smith-1,2021-22,2021,malachi-smith-1_2021,22,1831.4,422.3,1898.4318,549.67163,malachi-smith-1_2021-22,106,2460
gaige-prim-1,2020-21,2020,gaige-prim-1_2020,21,2396.5400000000004,464.31,2569.5388,548.6906,gaige-prim-1_2020-21,107,171
tevin-brown-1,2020-21,2020,tevin-brown-1_2020,21,1824.6,654.0799999999999,1803.921,547.376,tevin-brown-1_2020-21,108,3013
christian-braun-1,2020-21,2020,christian-braun-1_2020,21,1861.1,764.1,1721.0204,546.3396,christian-braun-1_2020-21,109,3560
osun-osunniyi-1,2020-21,2020,osun-osunniyi-1_2020,21,2492.74,510.6,2467.4907,546.30756,osun-osunniyi-1_2020-21,110,284
jermaine-samuels-1,2019-20,2019,jermaine-samuels-1_2019,20,2157.7000000000003,620.5,1937.9463,544.7018,jermaine-samuels-1_2019-20,111,2206
aamir-simms-1,2019-20,2019,aamir-simms-1_2019,20,1880.6400000000003,642.06,2155.2925,543.9234,aamir-simms-1_2019-20,112,1091
alan-griffin-1,2019-20,2019,alan-griffin-1_2019,20,2097.64,523.44,1975.3657,543.80316,alan-griffin-1_2019-20,113,1969
myles-powell-1,2018-19,2018,myles-powell-1_2018,19,1372.37,522.56,1547.5521,543.7927,myles-powell-1_2018-19,114,4558
david-mccormack-1,2020-21,2020,david-mccormack-1_2020,21,2187.9500000000003,362.47,2208.7107,543.176,david-mccormack-1_2020-21,115,879
nate-hinton-1,2018-19,2018,nate-hinton-1_2018,19,2268.5,699.3600000000001,2033.1426,541.37756,nate-hinton-1_2018-19,116,1641
mamadi-diakite-1,2018-19,2018,mamadi-diakite-1_2018,19,1981.3,535.92,2069.6982,541.3746,mamadi-diakite-1_2018-19,117,1459
mark-vital-1,2019-20,2019,mark-vital-1_2019,20,2218.6000000000004,373.12,2115.9407,541.1827,mark-vital-1_2019-20,118,1259
matt-haarms-1,2019-20,2019,matt-haarms-1_2019,20,2169.63,446.9,2198.3857,539.78503,matt-haarms-1_2019-20,119,913
markus-howard-1,2018-19,2018,markus-howard-1_2018,19,1130.68,867.9000000000001,1360.9569,539.33453,markus-howard-1_2018-19,120,5770
timmy-allen-1,2020-21,2020,timmy-allen-1_2020,21,1856.74,560.82,1891.081,538.5466,timmy-allen-1_2020-21,121,2505
keyontae-johnson-1,2018-19,2018,keyontae-johnson-1_2018,19,2294.2,658.75,2269.3682,538.5379,keyontae-johnson-1_2018-19,122,676
ochai-agbaji-1,2020-21,2020,ochai-agbaji-1_2020,21,1531,761.4,1395.1787,538.3285,ochai-agbaji-1_2020-21,123,5530
jarron-cumberland-1,2018-19,2018,jarron-cumberland-1_2018,19,1401.12,402.99,1557.4015,537.778,jarron-cumberland-1_2018-19,124,4491
carlik-jones-1,2019-20,2019,carlik-jones-1_2019,20,1509.12,532.8,1445.2595,537.2192,carlik-jones-1_2019-20,125,5202
john-mooney-1,2018-19,2018,john-mooney-1_2018,19,3011.36,518.1,2926.3499,533.9805,john-mooney-1_2018-19,126,30
race-thompson-1,2020-21,2020,race-thompson-1_2020,21,2409.56,506.88000000000005,2087.0173,533.294,race-thompson-1_2020-21,127,1374
xavier-sneed-1,2018-19,2018,xavier-sneed-1_2018,19,1815.2,469.8,1959.8615,533.0982,xavier-sneed-1_2018-19,128,2063
jay-huff-1,2018-19,2018,jay-huff-1_2018,19,2239.08,603.6800000000001,2257.7937,532.76276,jay-huff-1_2018-19,129,713
alpha-diallo-1,2018-19,2018,alpha-diallo-1_2018,19,1946.45,472.12,2121.3413,531.34247,alpha-diallo-1_2018-19,130,1238
kofi-cockburn-1,2019-20,2019,kofi-cockburn-1_2019,20,2590.3,640.32,2554.5056,529.3051,kofi-cockburn-1_2019-20,131,188
cameron-krutwig-1,2019-20,2019,cameron-krutwig-1_2019,20,2188.07,827.0799999999999,2454.4753,529.1816,cameron-krutwig-1_2019-20,132,302
mark-williams-7,2020-21,2020,mark-williams-7_2020,21,2770.48,732.5,2656.0657,528.7518,mark-williams-7_2020-21,133,128
drew-peterson-1,2020-21,2020,drew-peterson-1_2020,21,1851.7,514.71,1763.49,528.2714,drew-peterson-1_2020-21,134,3283
kendric-davis-1,2021-22,2021,kendric-davis-1_2021,22,1341.13,644.49,1332.3827,526.29333,kendric-davis-1_2021-22,135,5935
will-richardson-1,2019-20,2019,will-richardson-1_2019,20,1229.2,132.07999999999998,1466.8234,526.06537,will-richardson-1_2019-20,136,5062
jake-stephens-1,2021-22,2021,jake-stephens-1_2021,22,3188.53,611.49,2775.0352,525.76526,jake-stephens-1_2021-22,137,65
deandre-williams-1,2021-22,2021,deandre-williams-1_2021,22,2338.7000000000003,720.04,2087.8296,524.6978,deandre-williams-1_2021-22,138,1369
andrew-nembhard-1,2020-21,2020,andrew-nembhard-1_2020,21,1091.4,585.46,1126.233,524.56635,andrew-nembhard-1_2020-21,139,7090
jordan-miller-2,2021-22,2021,jordan-miller-2_2021,22,1796.25,661.9599999999999,1944.5995,524.3877,jordan-miller-2_2021-22,140,2153
brad-davison-1,2020-21,2020,brad-davison-1_2020,21,1445.8,518.4000000000001,1373.0293,522.6822,brad-davison-1_2020-21,141,5683
michael-hughes-2,2018-19,2018,michael-hughes-2_2018,19,2781.34,386.56,2728.8796,521.2431,michael-hughes-2_2018-19,142,80
johnny-juzang-1,2020-21,2020,johnny-juzang-1_2020,21,1676.01,334.5,1564.1511,520.33813,johnny-juzang-1_2020-21,143,4453
zach-edey-1,2020-21,2020,zach-edey-1_2020,21,3071.92,614.39,2678.8066,520.06506,zach-edey-1_2020-21,144,111
kamar-baldwin-1,2018-19,2018,kamar-baldwin-1_2018,19,1793.65,621.73,1756.9066,519.81134,kamar-baldwin-1_2018-19,145,3329
matt-haarms-1,2018-19,2018,matt-haarms-1_2018,19,2146.15,370.51,2255.0215,518.6658,matt-haarms-1_2018-19,146,720
julian-strawther-1,2021-22,2021,julian-strawther-1_2021,22,2286.8,455.3,1750.1766,518.5139,julian-strawther-1_2021-22,147,3374
jaylen-clark-1,2021-22,2021,jaylen-clark-1_2021,22,1886.7300000000005,731.85,1870.8429,518.038,jaylen-clark-1_2021-22,148,2619
jared-rhoden-1,2020-21,2020,jared-rhoden-1_2020,21,2045.02,368.4599999999999,1888.3059,517.8481,jared-rhoden-1_2020-21,149,2517
justin-bean-1,2019-20,2019,justin-bean-1_2019,20,2075.38,511.5,2546.861,517.54004,justin-bean-1_2019-20,150,194
aaron-henry-1,2019-20,2019,aaron-henry-1_2019,20,1973.46,637.5300000000001,1689.6172,516.7873,aaron-henry-1_2019-20,151,3726
marcus-carr-2,2021-22,2021,marcus-carr-2_2021,22,1211.0000000000002,663.6,1061.4642,515.2057,marcus-carr-2_2021-22,152,7366
kevin-mccullar-1,2021-22,2021,kevin-mccullar-1_2021,22,2401.93,523.41,1770.1925,514.71387,kevin-mccullar-1_2021-22,153,3249
garrett-sturtz-1,2021-22,2021,garrett-sturtz-1_2021,22,2012.6,326.7,2218.3635,513.59753,garrett-sturtz-1_2021-22,154,844
isaiah-mobley-1,2020-21,2020,isaiah-mobley-1_2020,21,2113.48,628.84,2171.0068,509.39993,isaiah-mobley-1_2020-21,155,1017
zakai-zeigler-1,2021-22,2021,zakai-zeigler-1_2021,22,1257.31,524.48,1220.5574,508.00677,zakai-zeigler-1_2021-22,156,6588
lamar-stevens-1,2018-19,2018,lamar-stevens-1_2018,19,2238.2000000000003,473.97,2115.3215,507.1687,lamar-stevens-1_2018-19,157,1262
oumar-ballo-1,2021-22,2021,oumar-ballo-1_2021,22,2602.69,584.8,2531.2253,506.72693,oumar-ballo-1_2021-22,158,209
aaron-wiggins-1,2019-20,2019,aaron-wiggins-1_2019,20,1924.8400000000004,582.4,1781.4987,506.51132,aaron-wiggins-1_2019-20,159,3164
azuolas-tubelis-1,2020-21,2020,azuolas-tubelis-1_2020,21,1931.24,474.4,2170.1658,505.68546,azuolas-tubelis-1_2020-21,160,1020
justin-moore-3,2020-21,2020,justin-moore-3_2020,21,1674.1,571.1999999999999,1593.1017,505.67004,justin-moore-3_2020-21,161,4290
matthew-mayer-1,2021-22,2021,matthew-mayer-1_2021,22,2170.6000000000004,492.75,2246.0244,504.80695,matthew-mayer-1_2021-22,162,753
tyler-bey-1,2018-19,2018,tyler-bey-1_2018,19,2896.78,703.97,2977.5117,503.92416,tyler-bey-1_2018-19,163,22
eric-ayala-1,2020-21,2020,eric-ayala-1_2020,21,1754.2900000000002,224.28,1521.5815,503.80368,eric-ayala-1_2020-21,164,4709
kyler-edwards-1,2019-20,2019,kyler-edwards-1_2019,20,1883.98,632.2199999999999,1520.3312,503.30154,kyler-edwards-1_2019-20,165,4715
eric-dixon-1,2021-22,2021,eric-dixon-1_2021,22,2000.03,533.8,1954.5652,503.2562,eric-dixon-1_2021-22,166,2104
baylor-scheierman-1,2020-21,2020,baylor-scheierman-1_2020,21,2689.69,623.08,2503.2908,503.20078,baylor-scheierman-1_2020-21,167,246
jose-alvarado-1,2019-20,2019,jose-alvarado-1_2019,20,1422,733.05,1336.2257,503.0909,jose-alvarado-1_2019-20,168,5914
trevion-williams-1,2019-20,2019,trevion-williams-1_2019,20,2728.2000000000003,540.27,2685.7507,502.56897,trevion-williams-1_2019-20,169,107
steven-enoch-1,2018-19,2018,steven-enoch-1_2018,19,2304,207.05,2292.1284,500.83337,steven-enoch-1_2018-19,170,621
orlando-robinson-1,2020-21,2020,orlando-robinson-1_2020,21,2381.21,863.9,2466.5703,497.98618,orlando-robinson-1_2020-21,171,285
jalen-crutcher-1,2019-20,2019,jalen-crutcher-1_2019,20,1112.9400000000005,315.18,1222.3916,497.65408,jalen-crutcher-1_2019-20,172,6580
charles-bediako-1,2021-22,2021,charles-bediako-1_2021,22,1921.72,453.01,2035.0004,497.2103,charles-bediako-1_2021-22,173,1632
race-thompson-1,2021-22,2021,race-thompson-1_2021,22,2099.8,267.3,2194.5781,495.00647,race-thompson-1_2021-22,174,928
julian-champagnie-1,2020-21,2020,julian-champagnie-1_2020,21,2108.9,511.5,2052.5376,494.82758,julian-champagnie-1_2020-21,175,1542
jamaree-bouyea-1,2019-20,2019,jamaree-bouyea-1_2019,20,1409.36,538.24,1709.653,494.67355,jamaree-bouyea-1_2019-20,176,3621
anthony-polite-1,2020-21,2020,anthony-polite-1_2020,21,2122.35,258.23,1863.1167,493.31628,anthony-polite-1_2020-21,177,2669
isaiah-miller-1,2019-20,2019,isaiah-miller-1_2019,20,2233.88,585.39,1842.8639,492.79224,isaiah-miller-1_2019-20,178,2781
kyle-bowen-1,2021-22,2021,kyle-bowen-1_2021,22,2149.02,529.2800000000001,2071.1787,492.45264,kyle-bowen-1_2021-22,179,1449
mason-jones-1,2018-19,2018,mason-jones-1_2018,19,1867.24,756.7,1474.063,491.99728,mason-jones-1_2018-19,180,5019
tyrese-martin-1,2020-21,2020,tyrese-martin-1_2020,21,2002.58,460.29,1956.0654,489.90802,tyrese-martin-1_2020-21,181,2094
james-akinjo-1,2020-21,2020,james-akinjo-1_2020,21,1190.16,470.31,1039.9257,488.94498,james-akinjo-1_2020-21,182,7430
jeriah-horne-1,2019-20,2019,jeriah-horne-1_2019,20,2406.52,342.72,2239.8887,488.20245,jeriah-horne-1_2019-20,183,766
ethan-thompson-1,2019-20,2019,ethan-thompson-1_2019,20,1472.4,475.44,1496.0991,488.0663,ethan-thompson-1_2019-20,184,4866
jalen-wilson-1,2020-21,2020,jalen-wilson-1_2020,21,2281.04,531.67,2149.682,487.55374,jalen-wilson-1_2020-21,185,1116
norchad-omier-1,2021-22,2021,norchad-omier-1_2021,22,3086.35,430.8,2986.5642,487.23178,norchad-omier-1_2021-22,186,21
corey-kispert-1,2018-19,2018,corey-kispert-1_2018,19,1190.1999999999998,502.03,1609.4873,486.6674,corey-kispert-1_2018-19,187,4209
reece-beekman-1,2021-22,2021,reece-beekman-1_2021,22,1388.44,544.4100000000001,1671.5149,486.10593,reece-beekman-1_2021-22,188,3829
neemias-queta-1,2018-19,2018,neemias-queta-1_2018,19,2482.24,308.04,2700.6035,485.84824,neemias-queta-1_2018-19,189,98
john-petty-2,2019-20,2019,john-petty-2_2019,20,1618.84,514.0799999999999,1778.3344,485.5722,john-petty-2_2019-20,190,3190
